# BUSCO version is: 4.0.beta1 
# The lineage dataset is: ascomycota_odb10 (Creation date: 2019-11-20, number of species: 365, number of BUSCOs: 1706)
# Busco id	Status	Sequence	Score	Length
377at4890	Complete	lcl|NW_006711149.1_cds_XP_006962202.1_1428	4715.5	3317	https://www.orthodb.org/v10?query=377at4890	Dynein heavy chain
504at4890	Complete	lcl|NW_006711162.1_cds_XP_006967068.1_6066	3640.4	2585	https://www.orthodb.org/v10?query=504at4890	Vacuolar protein sorting-associated protein
1372at4890	Complete	lcl|NW_006711151.1_cds_XP_006963056.1_2467	2337.2	2271	https://www.orthodb.org/v10?query=1372at4890	E3 ubiquitin ligase, domain of unknown function DUF908
1627at4890	Complete	lcl|NW_006711156.1_cds_XP_006965408.1_4607	3841.5	1988	https://www.orthodb.org/v10?query=1627at4890	Pre-mRNA-processing-splicing factor 8
1691at4890	Complete	lcl|NW_006711158.1_cds_XP_006966015.1_5166	3201.3	1753	https://www.orthodb.org/v10?query=1691at4890	Glutamate synthase
1872at4890	Complete	lcl|NW_006711169.1_cds_XP_006968328.1_7465	3215.5	1767	https://www.orthodb.org/v10?query=1872at4890	Acetyl-CoA carboxylase
1902at4890	Complete	lcl|NW_006711172.1_cds_XP_006968709.1_7803	1502.8	1371	https://www.orthodb.org/v10?query=1902at4890	Proteasome activator subunit 4
2239at4890	Complete	lcl|NW_006711155.1_cds_XP_006964956.1_4057	2801.7	1770	https://www.orthodb.org/v10?query=2239at4890	FKBP12-rapamycin binding domain
2241at4890	Missing
2629at4890	Complete	lcl|NW_006711154.1_cds_XP_006964755.1_3781	4154.7	2938	https://www.orthodb.org/v10?query=2629at4890	PIK-related kinase
2653at4890	Complete	lcl|NW_006711181.1_cds_XP_006969586.1_8655	1045.2	945	https://www.orthodb.org/v10?query=2653at4890	CCR4-NOT transcription complex subunit 1, CAF1-binding domain
3339at4890	Complete	lcl|NW_006711171.1_cds_XP_006968568.1_7722	594.5	637	https://www.orthodb.org/v10?query=3339at4890	THO complex subunit 2
3444at4890	Complete	lcl|NW_006711148.1_cds_XP_006961539.1_74	1760.8	1651	https://www.orthodb.org/v10?query=3444at4890	Armadillo-type fold
3488at4890	Complete	lcl|NW_006711163.1_cds_XP_006967191.1_6244	2832.8	2205	https://www.orthodb.org/v10?query=3488at4890	Ribosomal protein L19
3557at4890	Complete	lcl|NW_006711159.1_cds_XP_006966241.1_5297	1767.3	1435	https://www.orthodb.org/v10?query=3557at4890	Phosphatidylinositol 3-/4-kinase, catalytic domain
3995at4890	Complete	lcl|NW_006711186.1_cds_XP_006969764.1_8868	2106.8	1389	https://www.orthodb.org/v10?query=3995at4890	DNA-directed RNA polymerase subunit
4161at4890	Complete	lcl|NW_006711164.1_cds_XP_006967435.1_6584	378.2	541	https://www.orthodb.org/v10?query=4161at4890	Dbl homology (DH) domain
4344at4890	Complete	lcl|NW_006711153.1_cds_XP_006964168.1_3336	776.5	688	https://www.orthodb.org/v10?query=4344at4890	Zinc finger, CCHC-type
4479at4890	Complete	lcl|NW_006711149.1_cds_XP_006962045.1_1505	1888.2	1177	https://www.orthodb.org/v10?query=4479at4890	Nitrite/Sulfite reductase ferredoxin-like domain
4961at4890	Complete	lcl|NW_006711157.1_cds_XP_006965789.1_4727	1091.9	899	https://www.orthodb.org/v10?query=4961at4890	Phosphatidylinositol-4-phosphate 5-kinase, core
5198at4890	Complete	lcl|NW_006711149.1_cds_XP_006962471.1_1558	1215.4	1080	https://www.orthodb.org/v10?query=5198at4890	Sec7 domain
5330at4890	Complete	lcl|NW_006711161.1_cds_XP_006966844.1_5802	1381.9	1023	https://www.orthodb.org/v10?query=5330at4890	Paired amphipathic helix
5596at4890	Complete	lcl|NW_006711152.1_cds_XP_006963959.1_3010	1010.6	763	https://www.orthodb.org/v10?query=5596at4890	Chromo domain
6019at4890	Complete	lcl|NW_006711150.1_cds_XP_006962880.1_1750	1677.8	1039	https://www.orthodb.org/v10?query=6019at4890	Glycogen debranching enzyme
6263at4890	Complete	lcl|NW_006711155.1_cds_XP_006964819.1_4163	2908.3	1782	https://www.orthodb.org/v10?query=6263at4890	DNA polymerase epsilon catalytic subunit
6355at4890	Complete	lcl|NW_006711160.1_cds_XP_006966523.1_5606	1700.5	943	https://www.orthodb.org/v10?query=6355at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
6990at4890	Complete	lcl|NW_006711166.1_cds_XP_006967889.1_6913	2209.4	1305	https://www.orthodb.org/v10?query=6990at4890	Clathrin heavy chain
7497at4890	Complete	lcl|NW_006711151.1_cds_XP_006963209.1_2316	917.9	814	https://www.orthodb.org/v10?query=7497at4890	Transcription elongation factor Spt6
