# BUSCO version is: 4.0.beta1 
# The lineage dataset is: ascomycota_odb10 (Creation date: 2019-11-20, number of species: 365, number of BUSCOs: 1706)
# Busco id	Status	Sequence	Score	Length
377at4890	Complete	lcl|KZ679257.1_cds_PTB45756.1_2306	4713.0	3334	https://www.orthodb.org/v10?query=377at4890	Dynein heavy chain
504at4890	Complete	lcl|KZ679273.1_cds_PTB35828.1_11526	3632.1	2587	https://www.orthodb.org/v10?query=504at4890	Vacuolar protein sorting-associated protein
1372at4890	Complete	lcl|KZ679263.1_cds_PTB39912.1_6949	2337.5	2405	https://www.orthodb.org/v10?query=1372at4890	E3 ubiquitin ligase, domain of unknown function DUF908
1627at4890	Complete	lcl|KZ679266.1_cds_PTB38404.1_9236	3838.1	1981	https://www.orthodb.org/v10?query=1627at4890	Pre-mRNA-processing-splicing factor 8
1691at4890	Complete	lcl|KZ679263.1_cds_PTB39998.1_7035	3194.8	1734	https://www.orthodb.org/v10?query=1691at4890	Glutamate synthase
1872at4890	Complete	lcl|KZ679256.1_cds_PTB45996.1_85	3209.0	1782	https://www.orthodb.org/v10?query=1872at4890	Acetyl-CoA carboxylase
1902at4890	Complete	lcl|KZ679265.1_cds_PTB38617.1_8301	1502.3	1413	https://www.orthodb.org/v10?query=1902at4890	Proteasome activator subunit 4
2239at4890	Complete	lcl|KZ679258.1_cds_PTB44590.1_3306	2798.7	1770	https://www.orthodb.org/v10?query=2239at4890	FKBP12-rapamycin binding domain
2241at4890	Complete	lcl|KZ679256.1_cds_PTB46484.1_574	3277.4	2052	https://www.orthodb.org/v10?query=2241at4890	Midasin
2629at4890	Complete	lcl|KZ679260.1_cds_PTB42551.1_5139	4156.5	2911	https://www.orthodb.org/v10?query=2629at4890	PIK-related kinase
2653at4890	Complete	lcl|KZ679258.1_cds_PTB44258.1_2972	1040.3	927	https://www.orthodb.org/v10?query=2653at4890	CCR4-NOT transcription complex subunit 1, CAF1-binding domain
3339at4890	Complete	lcl|KZ679261.1_cds_PTB41674.1_5807	593.0	654	https://www.orthodb.org/v10?query=3339at4890	THO complex subunit 2
3444at4890	Complete	lcl|KZ679259.1_cds_PTB42970.1_3730	1761.4	1671	https://www.orthodb.org/v10?query=3444at4890	Armadillo-type fold
3488at4890	Complete	lcl|KZ679257.1_cds_PTB45900.1_2450	2820.4	2018	https://www.orthodb.org/v10?query=3488at4890	Ribosomal protein L19
3557at4890	Complete	lcl|KZ679269.1_cds_PTB36902.1_10461	1762.5	1452	https://www.orthodb.org/v10?query=3557at4890	Phosphatidylinositol 3-/4-kinase, catalytic domain
3995at4890	Complete	lcl|KZ679278.1_cds_PTB35209.1_12020	2092.7	1398	https://www.orthodb.org/v10?query=3995at4890	DNA-directed RNA polymerase subunit
4161at4890	Complete	lcl|KZ679270.1_cds_PTB36387.1_10701	376.9	554	https://www.orthodb.org/v10?query=4161at4890	Dbl homology (DH) domain
4344at4890	Complete	lcl|KZ679257.1_cds_PTB45036.1_1581	781.1	683	https://www.orthodb.org/v10?query=4344at4890	Zinc finger, CCHC-type
4479at4890	Complete	lcl|KZ679263.1_cds_PTB39829.1_6866	1873.0	1203	https://www.orthodb.org/v10?query=4479at4890	Nitrite/Sulfite reductase ferredoxin-like domain
4961at4890	Complete	lcl|KZ679267.1_cds_PTB37839.1_9693	1093.5	903	https://www.orthodb.org/v10?query=4961at4890	Phosphatidylinositol-4-phosphate 5-kinase, core
