# BUSCO version is: 4.0.beta1 
# The lineage dataset is: ascomycota_odb10 (Creation date: 2019-11-20, number of species: 365, number of BUSCOs: 1706)
# Busco id	Status	Sequence	Score	Length
377at4890	Complete	lcl|NQLC01000392.1_cds_PKK46755.1_7741	4711.1	3333	https://www.orthodb.org/v10?query=377at4890	Dynein heavy chain
504at4890	Complete	lcl|NQLC01000097.1_cds_PKK51987.1_13680	3633.8	2585	https://www.orthodb.org/v10?query=504at4890	Vacuolar protein sorting-associated protein
1372at4890	Complete	lcl|NQLC01000153.1_cds_PKK50693.1_2609	2321.0	2324	https://www.orthodb.org/v10?query=1372at4890	E3 ubiquitin ligase, domain of unknown function DUF908
1627at4890	Complete	lcl|NQLC01000077.1_cds_PKK52456.1_12144	3835.2	1980	https://www.orthodb.org/v10?query=1627at4890	Pre-mRNA-processing-splicing factor 8
1691at4890	Complete	lcl|NQLC01000320.1_cds_PKK47693.1_6576	3196.2	1710	https://www.orthodb.org/v10?query=1691at4890	Glutamate synthase
1872at4890	Complete	lcl|NQLC01000350.1_cds_PKK47270.1_7068	3216.7	1762	https://www.orthodb.org/v10?query=1872at4890	Acetyl-CoA carboxylase
1902at4890	Complete	lcl|NQLC01000110.1_cds_PKK51677.1_671	1495.2	1353	https://www.orthodb.org/v10?query=1902at4890	Proteasome activator subunit 4
2239at4890	Complete	lcl|NQLC01000749.1_cds_PKK43515.1_12034	2796.0	1770	https://www.orthodb.org/v10?query=2239at4890	FKBP12-rapamycin binding domain
2241at4890	Complete	lcl|NQLC01000704.1_cds_PKK43818.1_11646	3883.3	3569	https://www.orthodb.org/v10?query=2241at4890	Midasin
2629at4890	Complete	lcl|NQLC01000076.1_cds_PKK52483.1_12054	4167.8	2907	https://www.orthodb.org/v10?query=2629at4890	PIK-related kinase
2653at4890	Complete	lcl|NQLC01000161.1_cds_PKK50532.1_2878	1038.6	950	https://www.orthodb.org/v10?query=2653at4890	CCR4-NOT transcription complex subunit 1, CAF1-binding domain
3339at4890	Complete	lcl|NQLC01000189.1_cds_PKK49972.1_3651	592.9	639	https://www.orthodb.org/v10?query=3339at4890	THO complex subunit 2
3444at4890	Complete	lcl|NQLC01000124.1_cds_PKK51345.1_1433	1759.5	1669	https://www.orthodb.org/v10?query=3444at4890	Armadillo-type fold
3488at4890	Complete	lcl|NQLC01000185.1_cds_PKK50055.1_3575	2826.0	2137	https://www.orthodb.org/v10?query=3488at4890	Ribosomal protein L19
3557at4890	Complete	lcl|NQLC01000502.1_cds_PKK45531.1_9350	1762.4	1407	https://www.orthodb.org/v10?query=3557at4890	Phosphatidylinositol 3-/4-kinase, catalytic domain
3995at4890	Complete	lcl|NQLC01000415.1_cds_PKK46488.1_8126	2096.6	1400	https://www.orthodb.org/v10?query=3995at4890	DNA-directed RNA polymerase subunit
4161at4890	Complete	lcl|NQLC01000068.1_cds_PKK52708.1_11297	375.1	538	https://www.orthodb.org/v10?query=4161at4890	Dbl homology (DH) domain
4344at4890	Complete	lcl|NQLC01000346.1_cds_PKK47326.1_7017	776.5	654	https://www.orthodb.org/v10?query=4344at4890	Zinc finger, CCHC-type
4479at4890	Complete	lcl|NQLC01000727.1_cds_PKK43664.1_11844	1874.8	1200	https://www.orthodb.org/v10?query=4479at4890	Nitrite/Sulfite reductase ferredoxin-like domain
4961at4890	Complete	lcl|NQLC01000679.1_cds_PKK43978.1_11353	1091.8	899	https://www.orthodb.org/v10?query=4961at4890	Phosphatidylinositol-4-phosphate 5-kinase, core
5198at4890	Complete	lcl|NQLC01000113.1_cds_PKK51609.1_882	1221.7	1051	https://www.orthodb.org/v10?query=5198at4890	Sec7 domain
5330at4890	Complete	lcl|NQLC01000937.1_cds_PKK42466.1_13534	1252.4	932	https://www.orthodb.org/v10?query=5330at4890	Paired amphipathic helix
5596at4890	Complete	lcl|NQLC01000607.1_cds_PKK44541.1_10632	1008.1	763	https://www.orthodb.org/v10?query=5596at4890	Chromo domain
6019at4890	Complete	lcl|NQLC01000386.1_cds_PKK46814.1_7642	1677.7	1042	https://www.orthodb.org/v10?query=6019at4890	Glycogen debranching enzyme
6263at4890	Complete	lcl|NQLC01000073.1_cds_PKK52583.1_11806	2914.0	1798	https://www.orthodb.org/v10?query=6263at4890	DNA polymerase epsilon catalytic subunit
6355at4890	Missing
6990at4890	Complete	lcl|NQLC01001118.1_cds_PKK41776.1_863	2200.1	1294	https://www.orthodb.org/v10?query=6990at4890	Clathrin heavy chain
7497at4890	Complete	lcl|NQLC01000589.1_cds_PKK44703.1_10369	909.4	788	https://www.orthodb.org/v10?query=7497at4890	Transcription elongation factor Spt6
7647at4890	Complete	lcl|NQLC01000228.1_cds_PKK49232.1_4682	882.4	1128	https://www.orthodb.org/v10?query=7647at4890	Ras GTPase activating protein
8339at4890	Complete	lcl|NQLC01000056.1_cds_PKK53050.1_9931	1051.8	891	https://www.orthodb.org/v10?query=8339at4890	Rapamycin-insensitive companion of mTOR, domain 4
8345at4890	Complete	lcl|NQLC01000275.1_cds_PKK48390.1_5713	1488.9	1105	https://www.orthodb.org/v10?query=8345at4890	Sterol 3-beta-glucosyltransferase
8502at4890	Complete	lcl|NQLC01000255.1_cds_PKK48730.1_5294	1143.7	869	https://www.orthodb.org/v10?query=8502at4890	L-aminoadipate-semialdehyde dehydrogenase
8809at4890	Complete	lcl|NQLC01000990.1_cds_PKK42233.1_13876	2159.1	1417	https://www.orthodb.org/v10?query=8809at4890	SNF2-related, N-terminal domain
8846at4890	Complete	lcl|NQLC01000189.1_cds_PKK49966.1_3667	1068.4	979	https://www.orthodb.org/v10?query=8846at4890	Nucleoporin, Nup133/Nup155-like, C-terminal
9309at4890	Complete	lcl|NQLC01000768.1_cds_PKK43403.1_12194	1682.3	1124	https://www.orthodb.org/v10?query=9309at4890	DNA polymerase
9453at4890	Complete	lcl|NQLC01000209.1_cds_PKK49592.1_4244	323.5	264	https://www.orthodb.org/v10?query=9453at4890	Kinase
9673at4890	Complete	lcl|NQLC01000427.1_cds_PKK46347.1_8296	1450.3	946	https://www.orthodb.org/v10?query=9673at4890	Phosphoribosylformylglycinamidine synthase
9707at4890	Complete	lcl|NQLC01000608.1_cds_PKK44534.1_10638	1065.8	786	https://www.orthodb.org/v10?query=9707at4890	Rho GTPase activation protein
9929at4890	Complete	lcl|NQLC01000444.1_cds_PKK46132.1_8549	970.2	893	https://www.orthodb.org/v10?query=9929at4890	Pleckstrin homology domain
10358at4890	Complete	lcl|NQLC01000480.1_cds_PKK45752.1_8993	1641.3	1359	https://www.orthodb.org/v10?query=10358at4890	nucleic acid-binding protein
10480at4890	Complete	lcl|NQLC01000425.1_cds_PKK46371.1_8276	1159.5	1097	https://www.orthodb.org/v10?query=10480at4890	Protein kinase
10555at4890	Complete	lcl|NQLC01000970.1_cds_PKK42322.1_13738	1078.8	837	https://www.orthodb.org/v10?query=10555at4890	Anaphase-promoting complex subunit 1
10728at4890	Complete	lcl|NQLC01000096.1_cds_PKK52002.1_13630	1483.7	1481	https://www.orthodb.org/v10?query=10728at4890	Armadillo-type fold
10795at4890	Complete	lcl|NQLC01000286.1_cds_PKK48204.1_5925	1306.2	858	https://www.orthodb.org/v10?query=10795at4890	Exportin-1
10872at4890	Complete	lcl|NQLC01000468.1_cds_PKK45871.1_8854	1979.8	1314	https://www.orthodb.org/v10?query=10872at4890	Myosin-2
10917at4890	Complete	lcl|NQLC01000648.1_cds_PKK44212.1_11052	774.4	1038	https://www.orthodb.org/v10?query=10917at4890	Histone transcription regulator 3
10962at4890	Complete	lcl|NQLC01000309.1_cds_PKK47852.1_6372	1614.5	911	https://www.orthodb.org/v10?query=10962at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
11266at4890	Complete	lcl|NQLC01000283.1_cds_PKK48257.1_5884	916.6	716	https://www.orthodb.org/v10?query=11266at4890	MAP kinase kinase kinase
11622at4890	Complete	lcl|NQLC01000341.1_cds_PKK47403.1_6941	1062.1	904	https://www.orthodb.org/v10?query=11622at4890	HECT domain
11641at4890	Complete	lcl|NQLC01000914.1_cds_PKK42580.1_13369	830.1	780	https://www.orthodb.org/v10?query=11641at4890	Winged helix-like DNA-binding domain superfamily
11683at4890	Complete	lcl|NQLC01000671.1_cds_PKK44037.1_11303	1574.5	929	https://www.orthodb.org/v10?query=11683at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
11818at4890	Complete	lcl|NQLC01000304.1_cds_PKK47927.1_6301	669.9	493	https://www.orthodb.org/v10?query=11818at4890	DNA-directed RNA polymerase
11820at4890	Complete	lcl|NQLC01000144.1_cds_PKK50876.1_2296	1481.1	1078	https://www.orthodb.org/v10?query=11820at4890	Acyl-CoA ligase
11957at4890	Complete	lcl|NQLC01000690.1_cds_PKK43917.1_11440	1718.2	945	https://www.orthodb.org/v10?query=11957at4890	DNA polymerase
12223at4890	Complete	lcl|NQLC01001111.1_cds_PKK41802.1_843	852.7	1140	https://www.orthodb.org/v10?query=12223at4890	Nucleoporin
13059at4890	Complete	lcl|NQLC01000476.1_cds_PKK45795.1_8951	1110.6	667	https://www.orthodb.org/v10?query=13059at4890	Chitin synthase 4
13343at4890	Complete	lcl|NQLC01000444.1_cds_PKK46130.1_8550	944.9	1061	https://www.orthodb.org/v10?query=13343at4890	tRNA (Cytidine(32)-2'-O)-methyltransferase non-catalytic subunit TRM732
13514at4890	Complete	lcl|NQLC01000721.1_cds_PKK43698.1_11815	1233.8	760	https://www.orthodb.org/v10?query=13514at4890	DNA polymerase gamma
13724at4890	Complete	lcl|NQLC01000763.1_cds_PKK43428.1_12172	693.4	908	https://www.orthodb.org/v10?query=13724at4890	Nucleoporin, Nup133/Nup155-like, C-terminal
14399at4890	Complete	lcl|NQLC01001251.1_cds_PKK41437.1_1532	1487.4	889	https://www.orthodb.org/v10?query=14399at4890	Elongation factor 3
